Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
2,2cad957abfd0cfe85a4724cf1c30284f,False,2.399,0.0,0,0.0,0,0,1414625528,19.0,5.17,2.399,24.17,-inf,-inf
2,37af0b9f06a9513195cb223806ffb738,False,15.274000000000001,3.4,0,2627.0,0,0,2071023479,19.7,8.079,18.674,27.779,-inf,-inf
10,fcbf8390845e39ed10745412eca257bd,True,22.035999999999998,16.6,0,21049.0,0,0,101414308,12.8,8.238,38.635999999999996,21.038,-0.29687500000000006,-0.8364863580188229
2,e0a704780892324b3285fb92a35f9c7c,False,9.152999999999999,0.4,0,0.0,0,0,1196195634,17.2,4.5360000000000005,9.552999999999999,21.736,-inf,-inf
2,90ab5cb6727534cfd4b50d51e110f2fe,False,14.084000000000001,3.6,0,1919.0,0,0,2071023479,25.8,6.565,17.684,32.365,-inf,-inf
2,3cc0b62b438905d4419d667bcdc9854c,False,8.532,2.0,0,1502.0,0,0,154214791,13.1,4.296,10.532,17.396,-inf,-inf
2,ee4850b8bd52d2b886dce224755ddab8,True,15.099,3.1,0,800.0,0,0,2090072651,12.3,12.337,18.199,24.637,0.7479674796747968,0.2613142833948938
2,7ba2587394e896bb74f3fe9cab31ad6e,False,15.288,3.0,0,3581.0,0,0,2016905178,14.0,8.533999999999999,18.288,22.534,-inf,-inf
2,2a7d958c571bc1d192ec3f57ff997166,True,15.854000000000001,2.4,0,1582.0,0,0,1316827140,15.3,5.1160000000000005,18.254,20.416,0.8431372549019608,0.10589733542319744
17,c566f50a9fc59f8b82a803c252c742e2,True,8.166,0.9,0,6100.0,0,0,2046511596,13.1,3.627,9.066,16.727,0.9312977099236641,0.45800203264183653
2,8810968153c337f6d5e495f331c1d84d,False,20.192,2.4,0,1765.0,0,0,860459089,18.0,22.286,22.592,40.286,-inf,-inf
2,78aeb98ed2566aaead5670b6a9dadb3d,True,20.555999999999997,1.7,0,935.0,0,0,1884391688,17.7,17.532,22.255999999999997,35.232,0.903954802259887,0.36830154405086296
2,e99f3357ba88d028b0b6a71ba3e654f0,True,21.514,1.8,0,1468.0,0,0,318880298,16.1,12.869000000000002,23.314,28.969,0.8881987577639752,0.1952086713383272
2,4b92d932a0e2e5ffcd4fb71610ad10fd,True,23.447,3.0,0,2914.0,0,0,101414308,12.9,24.676,26.447,37.576,0.7674418604651163,0.29617308920587615
2,c233626748eab01a56411b336d2afb3d,True,23.655,2.1,0,1660.0,0,0,344518559,16.3,19.14,25.755000000000003,35.44,0.8711656441717792,0.2732787810383746
2,658526d77ec075ed1c6a89699e4fa2b1,False,23.31,5.1,0,4485.0,0,0,1056092832,25.0,23.986,28.409999999999997,48.986000000000004,-inf,-inf
2,fcbf8390845e39ed10745412eca257bd,True,24.223000000000003,3.5,0,1896.0,0,0,101414308,12.8,8.238,27.723000000000003,21.038,0.7265625,-0.3177583420477233
2,fdf9485598ea83ec38b516b9e8352381,True,25.223000000000003,4.0,0,2599.0,0,0,344518559,22.8,21.302,29.223000000000003,44.102000000000004,0.8245614035087719,0.3373769897056823
2,85f0e1f468133074506078d4663ed295,False,25.843000000000004,4.5,0,4469.0,0,0,1316827140,26.1,18.975,30.343000000000004,45.075,-inf,-inf
17,dedbd31150f3411a10b6d1e0dc248018,True,5.665,13.4,0,303566.0,0,0,1013400673,13.0,3.1260000000000003,19.065,16.126,-0.030769230769230795,-0.18225226342552397
2,12bd279c3a93f3543671d028c9e2406a,False,21.191,6.9,0,3222.0,0,0,1217690403,24.4,22.019,28.091,46.419,-inf,-inf
17,fa464f8958d094809650834c5fd6211f,True,7.276,19.4,0,343094.0,0,0,1239644459,18.9,1.922,26.676,20.822,-0.026455026455026457,-0.2811449428489098
17,207044a391f7f8acbcf093b9854deb41,True,15.73,3.1,0,8524.0,0,0,250908876,12.2,11.933,18.830000000000002,24.133,0.7459016393442623,0.21974060415199095
17,105d34124fab57f00515544c0f2da489,True,6.954,22.3,0,313254.0,0,0,78986094,20.2,1.295,29.254,21.494999999999997,-0.10396039603960404,-0.3609676668992791
17,f003f3d04aa0d6769dd38c6c82fd6273,True,16.232,9.6,0,19478.0,0,0,1674225298,13.5,7.134,25.832,20.634,0.2888888888888889,-0.2519143161771833
17,9d4cfc69fbc664128a92acf38137396d,True,6.761,2.8,0,29000.0,0,0,1284241217,14.3,2.728,9.561,17.028000000000002,0.8041958041958042,0.4385130373502467
17,0362f62a05a67ecd1d403264621bf28c,True,4.814,22.9,0,397875.0,0,0,973248006,14.9,2.611,27.714,17.511,-0.5369127516778522,-0.582662326537605
17,6937eb46592d28a8b74d2ec4429ab008,True,19.295,10.0,0,16461.0,0,0,2046511596,12.9,9.646,29.295,22.546,0.2248062015503876,-0.29934356426860653
17,6781ab9a96fb3bc36d91327e8fc3dbd9,True,5.362,23.4,0,446217.0,0,0,1442484079,12.4,3.252,28.762,15.652000000000001,-0.8870967741935483,-0.8375926399182212
17,7da0f09e59fd1d248970ae88a75912c8,True,6.257999999999999,1.1,0,4278.0,0,0,68988760,24.6,4.9030000000000005,7.357999999999999,29.503,0.9552845528455284,0.7506016337321629
17,9effcb03709b17aeea55bedd6ad68cbd,True,7.093,18.0,0,221594.0,0,0,250908876,19.5,3.182,25.093,22.682,0.07692307692307693,-0.10629574111630374
