Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
5-3,b5e1fb445c94d4e782435a52dc2377a5,True,52.13399999999999,29.706999999999997,0.0,-1.0,0,0.0,414963117,60.435,41.5,81.841,101.935,0.5084470919169356,0.19712561926718014
5-3,fc90cef387ee697f2a453e4c737e3ad2,True,28.135,15.700999999999999,0.0,-1.0,0,0.0,898484186,30.672,16.352999999999998,43.836,47.025,0.48809989567031825,0.06781499202551834
5-3,2109ef04f3b27b91f7490d69c782bfc4,True,169.567,40.729,0.0,-1.0,0,0.0,1716769868,27.242,122.715,210.296,149.957,-0.49508112473386673,-0.4023753475996452
5-3,f6ce379103128ce29f7254a543b66452,True,38.760999999999996,28.055,0.0,-1.0,0,0.0,597684715,15.206,33.562,66.816,48.768,-0.8449953965539919,-0.3700787401574803
5-3,00ecb246759c5e8ecc7cf97b75481cee,False,66.195,301.0,1.0,-1.0,0,0.0,1855736283,75.251,49.858,367.195,125.10900000000001,-inf,-inf
5-3,9edbd34d0c72b26b7fe343542aa59785,False,93.27799999999999,301.0,1.0,-1.0,0,0.0,1855736283,107.394,60.732,394.278,168.126,-inf,-inf
5-3,bc5e0ef6d9773944fbf48563d0c1af6e,True,187.155,44.78,0.0,-1.0,0,0.0,1716769868,28.969,132.579,231.935,161.548,-0.5457903275915633,-0.4357033203753683
5-3,8f508a93fba31d17f2d947cbdb237d8b,True,80.822,90.51299999999999,0.0,-1.0,0,0.0,1862403973,96.67,57.028,171.33499999999998,153.698,0.0636909072100963,-0.11475100521802477
5-3,128a190abb7552d7e13485b9f5b7e549,True,134.143,28.14,0.0,-1.0,0,0.0,369468363,20.151,97.626,162.28300000000002,117.777,-0.3964567515259789,-0.3778836275333895
5-3,af0a79f1db75f6f6422e446ba6cdb661,True,191.203,53.034,0.0,-1.0,0,0.0,1069948839,33.71,133.216,244.237,166.92600000000002,-0.5732423613171165,-0.4631453458418699
5-3,9678975ce46a36d5efe0094530449c06,False,,301.0,,,1,,1944277308,24.144,117.934,,142.078,-inf,-inf
5-3,39751365430cba6b399178f648de53d0,True,53.145,32.922,0.0,-1.0,0,0.0,572465125,12.348,34.268,86.06700000000001,46.616,-1.6661807580174925,-0.846297408615068
5-3,e605492f2677be6a618928e58886cb8d,True,55.966,21.674,0.0,-1.0,0,0.0,472156590,13.333,29.585,77.64,42.918,-0.625590639765994,-0.8090311757304628
5-3,6b63ac903fcd4a9dd67c453808932bbb,False,,301.0,,,1,,529417144,255.124,115.181,,370.305,-inf,-inf
5-3,ca740f213498ff7ba4d826060470cece,False,,301.0,,,1,,1809274823,18.537,10.144,,28.680999999999997,-inf,-inf
5-3,501e89b9b8aaad8f30088923f70ed3b4,True,225.87,82.626,0.0,-1.0,0,0.0,767868241,32.135,149.375,308.496,181.51,-1.5712151859343397,-0.6996088369786788
5-3,ba7f5377e78a6b6c01a48a81bffaa009,True,221.245,75.008,0.0,-1.0,0,0.0,1069948839,31.493,159.405,296.253,190.898,-1.3817356237894136,-0.55189158608262
5-3,c72c7389d5649a370691a29b0cd23ca9,True,108.51100000000001,16.154,0.0,-1.0,0,0.0,615606908,11.403,73.256,124.665,84.659,-0.4166447426115934,-0.4725546014009142
5-3,06c8330f95ecb88850eb90a3dcf35f77,True,178.554,76.725,0.0,-1.0,0,0.0,2020952127,32.191,123.925,255.279,156.11599999999999,-1.3834301512845202,-0.6351879371749214
5-3,d871248fc04489978689ca5ec00ae91d,True,109.22200000000001,31.605999999999998,0.0,-1.0,0,0.0,615606908,18.8,71.502,140.828,90.30199999999999,-0.6811702127659572,-0.5595224911962084
5-3,bb03369b4cefab9368d2bec3ae948def,False,125.11200000000001,301.0,1.0,-1.0,0,0.0,1912589385,83.947,76.895,426.112,160.84199999999998,-inf,-inf
5-3,b30ca7b4c6341b13511ab4f1dc629057,True,137.889,41.471000000000004,0.0,-1.0,0,0.0,472156590,22.385,85.79,179.36,108.17500000000001,-0.8526245253517981,-0.6580540790385948
5-3,7b493068aa54304a7251e9fd635d1fd8,True,215.24599999999998,52.845,0.0,-1.0,0,0.0,2020952127,42.337,149.379,268.091,191.716,-0.24819897489193837,-0.3983757224227503
5-3,7dd1671b7bedfb735bcb17bb37e4027b,False,70.069,301.0,1.0,-1.0,0,0.0,1051419138,46.959,40.643,371.069,87.602,-inf,-inf
5-3,3066d66f5ffa0eb1ab5327b9844378bf,False,,301.0,,,1,,472156590,38.966,44.779,,83.745,-inf,-inf
5-3,192d16bddda1e1374e3af37e18a13da4,False,,301.0,,,1,,1944277308,30.986,140.585,,171.571,-inf,-inf
