Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
7,660beddc7cc0c25cf3c10789a6441603.param,True,52.47,29.9,0.0,71320.0,0,0,300,472156590,
7,2e66c0e0b6a43bf0bff938cf81a88c44.param,True,23.44,16.6,0.0,8252.0,0,0,300,414963117,
7-9,38c5009f06db3c1478b42ff79dc05349.param,False,33.413000000000004,0.0,0.0,0.0,0,0,300,1323164217,
7,2bfdde21a23978bc0846bf46ddcd4d2f.param,True,18.442,15.9,0.0,3258.0,0,0,300,472156590,
7,0977836b7fc0326adfc1026bef763118.param,True,57.012,16.9,0.0,8213.0,0,0,300,1024168762,
7,9e9c10b11fff5af9a221885dbd8071f8.param,True,80.05,21.5,0.0,8833.0,0,0,300,898484186,
7-9,7f7aacbee7a9cebbb0350ff7899af421.param,True,7.947999999999999,4.5,0.0,1707.0,0,0,300,862983335,
7,0bdf189533fbec19cac4ff9248afe333.param,True,54.673,16.7,0.0,1174.0,0,0,300,1346680148,
7-9,cfe5b142921a7141c2a49ce0e8200078.param,True,10.905,8.1,0.0,39027.0,0,0,300,1243161153,
7-9,481e48d949f2526dbd3eb8ad1862bb9f.param,True,28.303,13.2,0.0,130894.0,0,0,300,809507184,
7,0b178cf4f49a736bce530021f758c8fb.param,True,51.014,21.4,0.0,65547.0,0,0,300,49586643,
7,7750265f10c5fbe14b711af5ae883974.param,True,5.875,120.9,0.0,353930.0,0,0,300,49586643,
7-9,6c88a480db5d705ab586b62aab8e0bd2.param,False,46.783,0.0,0.0,0.0,0,0,300,209868865,
7,a2826a16db8d6d08025d98f66c9b63d1.param,False,9.824,290.9,1.0,3371143.0,0,0,300,1444022664,
7-9,628d992ebdae0b58674c9b791df95cd1.param,True,8.981,6.3,0.0,1561.0,0,0,300,1323164217,
7-9,6e2d14253c079d3ea39ec53788034ea9.param,True,5.956,3.5,0.0,11119.0,0,0,300,862983335,
7,34ec52a45329c6c3e26a6e05d6ff63d3.param,True,41.877,13.2,0.0,1027.0,0,0,300,2110821926,
7-9,d8769168f9efa0e7667cf5a329beeab7.param,True,8.212,6.0,0.0,152.0,0,0,300,1818598742,
7,dd67eb6a1466bc59a6fb7a046b32cfe2.param,True,78.795,26.5,0.0,77372.0,0,0,300,1745685560,
7-9,8095737a455c8d196d087a3c44d617df.param,True,11.599,8.1,0.0,20091.0,0,0,300,862983335,
7,6876c7754ee628028bd1b2bf7e01d429.param,True,40.406,24.5,0.0,16796.0,0,0,300,740269335,
7-9,d183a86cfdc6fcff600dac3df7eb7fc0.param,False,9.593,3.9,0.0,171.0,0,0,300,2020952127,
7-9,53cacb9dd266495878689734494871f4.param,True,48.294,6.5,0.0,923.0,0,0,300,1001249781,
7-9,0fba052830c45ddcbe55a22c75817f1e.param,False,8.453,0.0,0.0,0.0,0,0,300,767868241,
7,1f7dc848e1d34bd2b814862849d5572a.param,True,54.396,20.9,0.0,45564.0,0,0,300,898484186,
7-9,8a6104bf4d124526b991fc118af2a88d.param,True,53.533,12.2,0.0,5224.0,0,0,300,2111368897,
