Unnamed: 0,Instance,TotalTime,Satisfiable,Killed,conjure_RealTime,conjure_CPUTime,conjure_CPUUserTime,conjure_CPUSystemTime,conjure_CPUUsage,savilerow_RealTime,savilerow_CPUTime,savilerow_CPUUserTime,savilerow_CPUSystemTime,savilerow_CPUUsage,chuffed_RealTime,chuffed_CPUTime,chuffed_CPUUserTime,chuffed_CPUSystemTime,chuffed_CPUUsage,solver_satisfiable,solver_nodes,solver_failures,solver_restarts,solver_variables,solver_intVars,solver_boolVariables,solver_propagators,solver_propagations,solver_peakDepth,solver_nogoods,solver_backjumps,solver_peakMem,solver_time,solver_initTime,solver_solveTime,solver_objective,solver_baseMem,solver_trailMem,solver_randomSeed
963,d48dd70ddf55d12abba714941c55723c.param,82.7932,True,False,0.533,0.448759,0.365832,0.082927,84.1949,59.2781,72.9722,71.4721,1.50007,123.101,22.9821,22.8349,22.7442,0.09064,99.3595,True,309553.0,6530.0,30.0,206077.0,23902.0,182173.0,3302.0,4388418.0,1450.0,6530.0,274335.0,0.0,22.822,0.663,22.159,-1.0,0.0,0.63,508299779.0
964,dcc088e4b86b8349286747969336eb1f.param,26.245509,True,False,0.809509,0.757301,0.672883,0.084418,93.5506,11.5595,21.7562,20.9876,0.768523,188.21,13.8765,13.8187,13.76,0.058746,99.584,True,181500.0,15650.0,59.0,111903.0,12900.0,99001.0,1584.0,6116271.0,1056.0,15650.0,137474.0,0.0,13.82,0.356,13.464,-1.0,0.0,0.42,364773034.0
965,dadf4f4148d740ea12e49d1f9fbf2539.param,125.209833,True,False,0.562733,0.525236,0.501049,0.024187,93.3366,21.4621,31.4185,30.1583,1.26025,146.391,103.185,102.604,102.442,0.162244,99.437,True,871928.0,36475.0,115.0,175917.0,20358.0,155557.0,2686.0,27031324.0,1909.0,36475.0,743679.0,0.0,103.06,0.969,102.091,-1.0,0.0,0.63,1909228284.0
966,e5fbc515f08d2d799d734c2ee59ac881.param,57.520122,True,False,0.434992,0.390203,0.358604,0.031599,89.7035,52.168,66.9517,65.4474,1.50428,128.339,4.91713,4.88432,4.82254,0.061777,99.3327,True,12504.0,1230.0,7.0,187827.0,21840.0,165985.0,3188.0,948538.0,1299.0,1230.0,3478.0,0.0,4.81,0.639,4.171,-1.0,0.0,0.63,508299779.0
967,51ca419c90d03de1a70246c944264740.param,43.086533,True,False,0.392033,0.367971,0.350986,0.016985,93.8622,19.164,33.7326,32.4375,1.29513,176.021,23.5305,23.415,23.3314,0.083557,99.5089,True,284465.0,17392.0,62.0,148393.0,17138.0,131253.0,2170.0,8985890.0,1519.0,17392.0,227796.0,0.0,23.416,0.538,22.878,-1.0,0.0,0.63,569459731.0
968,fed0759d3b55a4a02e33647c111b82e2.param,27.506622,True,False,0.444522,0.403065,0.375423,0.027642,90.6738,12.127,22.9137,21.8714,1.04224,188.948,14.9351,14.8474,14.7999,0.047511,99.4128,True,150653.0,20046.0,63.0,119190.0,14040.0,105148.0,4144.0,12967970.0,1096.0,20046.0,103505.0,0.0,14.865,0.385,14.48,-1.0,0.0,0.42,1474081920.0
969,6754796d8eb797e9513ab93d9fb4769b.param,78.660019,True,False,0.475019,0.424926,0.35886,0.066066,89.4545,19.0009,35.1137,33.8823,1.23137,184.8,59.1841,58.8346,58.6535,0.181089,99.4095,True,481949.0,33219.0,103.0,185203.0,21200.0,164001.0,2104.0,17045822.0,1600.0,33219.0,381062.0,0.0,59.028,0.678,58.35,-1.0,0.0,0.63,1457301386.0
970,80aa3bab673fd129c83643de363e3a54.param,217.303164,True,False,0.450564,0.416783,0.355604,0.061179,92.5025,24.9246,35.2658,34.0269,1.23898,141.49,191.928,191.327,191.154,0.173152,99.6868,True,1427207.0,66021.0,183.0,168116.0,19499.0,148615.0,2707.0,47173066.0,1823.0,66021.0,1220333.0,0.0,192.231,0.549,191.682,-1.0,0.0,0.63,1909228284.0
971,8cd301e9bcd53ab2a3f85eb58fe0cc0b.param,272.180827,True,False,0.704827,0.664888,0.645259,0.019629,94.3335,55.607,70.1232,68.6266,1.49668,126.105,215.869,214.59,214.319,0.271391,99.4076,True,1402156.0,54219.0,142.0,208883.0,24080.0,184801.0,2884.0,38874133.0,2692.0,54219.0,1219840.0,0.0,215.694,0.665,215.029,-1.0,0.0,0.63,1618562023.0
972,28fe011bef7df226cc87ea6ecc60705d.param,36.907777,True,False,0.482477,0.422879,0.361134,0.061745,87.6475,11.0514,24.4252,23.6767,0.748503,221.014,25.3739,25.2404,25.1726,0.067724,99.4736,True,209889.0,35882.0,111.0,75094.0,9120.0,65972.0,4010.0,27484485.0,758.0,35882.0,133360.0,0.0,25.304,0.229,25.075,-1.0,0.0,0.28,1909228284.0
973,594d343d3ff853baf55aa0fcd21d1087.param,70.550119,True,False,0.459019,0.420854,0.39134,0.029514,91.6855,20.4607,30.7532,29.4908,1.26237,150.303,49.6304,49.3798,49.3002,0.079615,99.4951,True,333123.0,25600.0,79.0,162693.0,18870.0,143821.0,2622.0,16877457.0,1855.0,25600.0,254823.0,0.0,49.531,0.559,48.972,-1.0,0.0,0.63,364773034.0
974,4c292e974b9719194c7171187afad7b8.param,83.883252,True,False,0.119952,0.423369,0.398644,0.024725,352.948,19.655,31.9397,30.7136,1.22614,162.501,64.1083,63.8053,63.7047,0.100555,99.5274,True,490651.0,36415.0,115.0,137273.0,16058.0,121213.0,2650.0,21626416.0,1382.0,36415.0,369485.0,0.0,63.996,0.43,63.566,-1.0,0.0,0.42,508299779.0
975,e3bda8ea023ede3ea7f4a536162698d2.param,13.022198,True,False,0.471228,0.415565,0.350832,0.064733,88.1877,6.05857,17.2653,16.6394,0.625813,284.973,6.4924,6.41306,6.37825,0.034807,98.7779,True,228817.0,9812.0,34.0,47731.0,5776.0,41953.0,1556.0,4029848.0,868.0,9812.0,204753.0,0.0,6.443,0.147,6.296,-1.0,0.0,0.19,1457301386.0
976,7433cf9d61e8d8d8488c4a7189e92e33.param,145.46025600000002,True,False,0.450526,0.372877,0.356801,0.016076,82.7648,136.234,149.818,147.511,2.30696,109.971,8.77573,8.71576,8.57144,0.144323,99.3167,True,40070.0,1382.0,7.0,305863.0,35260.0,270601.0,4184.0,1978779.0,1558.0,1382.0,28352.0,0.0,8.599,1.099,7.5,-1.0,0.0,0.94,19371032.0
977,55334f390f0c25e096b9d8352670530b.param,68.262673,True,False,0.422753,0.376301,0.363027,0.013274,89.012,60.886,75.0841,73.5652,1.51885,123.319,6.95392,6.88668,6.78921,0.097466,99.033,True,22846.0,1377.0,7.0,218379.0,25272.0,193105.0,3316.0,1394824.0,1579.0,1377.0,13573.0,0.0,6.816,0.747,6.069,-1.0,0.0,0.94,508299779.0
978,a63b955b85b5e40b35b2a9a8a322e57c.param,80.43862,True,False,0.51442,0.456702,0.368923,0.087779,88.78,27.8822,42.6727,41.3452,1.32743,153.046,52.042,51.787,51.6687,0.11836,99.51,True,505341.0,9860.0,34.0,175917.0,20358.0,155557.0,2686.0,12523678.0,2794.0,9860.0,468863.0,0.0,51.942,0.959,50.983,-1.0,0.0,0.63,1618562023.0
979,96f761324b0388b3333a7bfc58a27c40.param,302.57806600000004,True,False,0.480066,0.433488,0.349834,0.083654,90.2976,189.811,205.509,202.768,2.74172,108.271,112.287,111.682,111.476,0.206123,99.4606,True,477298.0,11225.0,40.0,472590.0,54288.0,418300.0,9202.0,27108687.0,2208.0,11225.0,412598.0,0.0,111.925,1.688,110.237,-1.0,0.0,1.41,1457301386.0
980,0f8a3873b78158b5e94a25aec9a59c4a.param,12.640265,True,False,0.491055,0.418082,0.361802,0.05628,85.1395,4.25074,13.5893,13.1318,0.45748,319.693,7.89847,7.8193,7.77461,0.044688,98.9977,True,162576.0,26600.0,82.0,39378.0,4725.0,34651.0,1165.0,4798818.0,621.0,26600.0,109525.0,0.0,7.834,0.213,7.621,-1.0,0.0,0.19,24629714.0
981,bfc3d3922f096c3619beb9b974b42012.param,79.699513,True,False,0.467713,0.410539,0.348296,0.062243,87.7758,54.5464,67.0917,65.6099,1.48177,122.999,24.6854,24.538,24.4275,0.11056,99.4032,True,429897.0,6299.0,28.0,222588.0,25707.0,196879.0,3215.0,6189362.0,2001.0,6299.0,397293.0,0.0,24.549,0.741,23.808,-1.0,0.0,0.94,1909228284.0
982,7151b5023555ccddc51ca6186fce0f0d.param,29.446538,True,False,0.515358,0.445209,0.391498,0.053711,86.3883,23.5505,37.5977,36.3036,1.29404,159.647,5.38068,5.31084,5.15254,0.158303,98.7021,True,58734.0,2422.0,14.0,182118.0,21033.0,161083.0,2645.0,1546588.0,1469.0,2422.0,42513.0,0.0,5.272,0.71,4.562,-1.0,0.0,0.63,81348047.0
983,59eb4c4136b33daf949d4dfd30eedbce.param,255.657232,True,False,0.545432,0.441493,0.390647,0.050846,80.9437,174.751,186.375,183.495,2.87944,106.652,80.3608,79.8825,79.6318,0.250675,99.4048,True,436175.0,16102.0,62.0,475923.0,54000.0,421921.0,3748.0,15415750.0,3303.0,16102.0,345539.0,0.0,80.114,2.718,77.396,-1.0,0.0,1.41,508299779.0
984,beef7c72b23e3bfb85c2a96516b7585a.param,190.817054,True,False,0.414654,0.384212,0.354543,0.029669,92.6585,157.452,171.485,168.801,2.68408,108.913,32.9504,32.7392,32.6037,0.135545,99.3592,True,85448.0,4510.0,19.0,353559.0,40572.0,312985.0,4236.0,8856414.0,2305.0,4510.0,57776.0,0.0,32.72,1.173,31.547,-1.0,0.0,1.41,1457301386.0
985,9a6a73e702218f7dd0a713c06fa240bc.param,20.369856,True,False,0.735476,0.662039,0.599228,0.062811,90.0151,14.5168,25.496,24.4016,1.09441,175.631,5.11758,5.08964,5.0329,0.056741,99.4542,True,33992.0,3426.0,15.0,118723.0,13888.0,104833.0,2300.0,1969736.0,1230.0,3426.0,21133.0,0.0,5.049,0.377,4.672,-1.0,0.0,0.42,19371032.0
986,489df494a75dcbd61094185304aec483.param,66.715452,True,False,0.461752,0.400759,0.339508,0.061251,86.7909,19.0543,32.2511,31.0452,1.20585,169.259,47.1994,46.893,46.8094,0.083617,99.3507,True,426959.0,26689.0,82.0,152969.0,17578.0,135389.0,1962.0,16846717.0,2190.0,26689.0,354036.0,0.0,47.107,0.486,46.621,-1.0,0.0,0.63,364773034.0
987,0caa8c7c69e2a79249ee0caf61043eef.param,155.27606500000002,True,False,0.474165,0.430823,0.374033,0.05679,90.8593,53.8399,68.2424,66.7592,1.48322,126.751,100.962,100.426,100.274,0.152863,99.4696,True,666941.0,26863.0,83.0,243078.0,27825.0,215251.0,2729.0,22367245.0,1985.0,26863.0,573397.0,0.0,100.776,0.952,99.824,-1.0,0.0,0.94,750180309.0
988,4c38c7fee7e8c3b56a742d328a7b60c9.param,18.922587,True,False,0.459877,0.42258,0.372489,0.050091,91.8898,5.74471,16.3421,15.7335,0.608682,284.473,12.718,12.622,12.5635,0.058557,99.2453,True,240871.0,36619.0,116.0,68718.0,8064.0,60652.0,2278.0,12671202.0,652.0,36619.0,167974.0,0.0,12.644,0.216,12.428,-1.0,0.0,0.28,569459731.0
989,6882175929f4e650febd088bceb9aa89.param,258.806012,True,False,0.560312,0.482619,0.416463,0.066156,86.134,45.3827,57.4653,55.989,1.47632,126.624,212.863,211.697,211.438,0.25869,99.4519,True,1606523.0,85032.0,234.0,184385.0,21386.0,162997.0,2962.0,52771800.0,2099.0,85032.0,1326676.0,0.0,212.752,0.615,212.137,-1.0,0.0,0.63,19371032.0
990,f6bda114dc09820a5f9f9c61d53a024b.param,26.540557,True,False,0.550057,0.459527,0.397126,0.062401,83.5417,11.7726,23.4625,22.4872,0.975389,199.298,14.2179,14.1248,14.072,0.052754,99.3449,True,189621.0,14427.0,54.0,100173.0,11718.0,88453.0,1950.0,5593923.0,1326.0,14427.0,143260.0,0.0,14.134,0.312,13.822,-1.0,0.0,0.42,750180309.0
991,5fec898950bf0ec5d41fdc60dba30ce6.param,26.379526,True,False,0.472066,0.413195,0.341961,0.071234,87.5291,17.8154,29.8426,28.6329,1.2097,167.51,8.09206,8.00973,7.94006,0.069672,98.9826,True,83699.0,4409.0,19.0,133563.0,15624.0,117937.0,2580.0,2142209.0,1367.0,4409.0,62937.0,0.0,7.966,0.488,7.478,-1.0,0.0,0.42,508299779.0
992,06a18e81f028390fb59e6d8491870ee0.param,162.494289,True,False,0.457189,0.392902,0.341268,0.051634,85.9386,51.4391,66.1035,64.6138,1.48965,128.508,110.598,109.974,109.796,0.178781,99.436,True,765656.0,60407.0,159.0,237734.0,27531.0,210201.0,5805.0,72549190.0,2393.0,60407.0,615998.0,0.0,110.456,1.328,109.128,-1.0,0.0,0.94,1618562023.0
993,9e8c4466abece5a8095f3622ffb0e920.param,57.306382,True,False,0.523282,0.45878,0.397108,0.061672,87.6736,43.4311,56.057,54.6203,1.43675,129.071,13.352,13.2426,13.15,0.09254,99.1802,True,49823.0,4269.0,18.0,206957.0,23782.0,183173.0,2622.0,2754759.0,1382.0,4269.0,30231.0,0.0,13.193,0.704,12.489,-1.0,0.0,0.63,19371032.0
994,9c69212b711b9a863f15c1b4a246a5b3.param,131.73977200000002,True,False,0.438192,0.384746,0.357148,0.027598,87.8031,9.31258,22.1462,21.3635,0.78271,237.809,121.989,121.251,121.095,0.155962,99.3948,True,1841240.0,190722.0,458.0,130374.0,14976.0,115396.0,2650.0,71988109.0,1165.0,190722.0,1430504.0,0.0,121.874,0.414,121.46,-1.0,0.0,0.42,1457301386.0
995,00467ccd520d7b871e6d32bcda14438f.param,79.654597,True,False,0.574397,0.468014,0.400346,0.067668,81.4792,51.0045,64.3155,62.7933,1.52214,126.098,28.0757,27.9084,27.8129,0.095528,99.4043,True,271170.0,10171.0,35.0,216343.0,24940.0,191401.0,2984.0,6591585.0,2511.0,10171.0,226884.0,0.0,27.961,0.712,27.249,-1.0,0.0,0.63,1444739013.0
996,1fbc1019a3da1e7c80cfa15c5d84aa33.param,35.599734,True,False,0.413734,0.375178,0.353599,0.021579,90.681,17.8639,30.8456,29.5836,1.26201,172.67,17.3221,17.1985,17.1099,0.088587,99.286,True,122380.0,13232.0,47.0,166960.0,19159.0,147799.0,2051.0,5829001.0,1364.0,13232.0,79256.0,0.0,17.226,0.708,16.518,-1.0,0.0,0.63,1909228284.0
997,7cf7795d9835198b83087cfb7b114e4a.param,17.368176,True,False,0.409256,0.391441,0.367885,0.023556,95.647,7.59887,18.4343,17.7702,0.66407,242.592,9.36005,9.2902,9.24842,0.041784,99.2538,True,133245.0,23844.0,71.0,68558.0,8151.0,60405.0,2793.0,8241618.0,745.0,23844.0,86571.0,0.0,9.311,0.214,9.097,-1.0,0.0,0.28,364773034.0
998,13b24c6436f2d82161b9c79af5e3f543.param,25.949457,True,False,0.539957,0.426227,0.352098,0.074129,78.9372,15.35,27.6562,26.6056,1.05058,180.171,10.0595,9.99969,9.94299,0.056697,99.405,True,89014.0,5138.0,22.0,118863.0,13860.0,105001.0,2164.0,3187704.0,1406.0,5138.0,68887.0,0.0,9.994,0.468,9.526,-1.0,0.0,0.42,364773034.0
999,2282ae22a954d1170573f74386f806ab.param,51.960601,True,False,0.430001,0.382472,0.35767,0.024802,88.9468,13.2353,24.8461,23.8287,1.01732,187.726,38.2953,38.0587,37.9792,0.079556,99.3822,True,372165.0,23291.0,70.0,114618.0,13365.0,101251.0,2089.0,10660154.0,1536.0,23291.0,304977.0,0.0,38.196,0.415,37.781,-1.0,0.0,0.42,750180309.0
1000,c0492a9b623549de1e5fcfe73f2580ef.param,83.97786599999999,True,False,0.442166,0.391775,0.368982,0.022793,88.6036,64.7811,78.4637,76.7618,1.7019,121.121,18.7546,18.6608,18.5632,0.097553,99.5,True,89076.0,4237.0,18.0,216723.0,25200.0,191521.0,3668.0,3741816.0,2523.0,4237.0,63703.0,0.0,18.591,0.821,17.77,-1.0,0.0,0.94,508299779.0
1001,46d9c962cfa9a332c6a0933e6b519cda.param,66.787924,True,False,0.520724,0.437373,0.378584,0.058789,83.9932,53.7829,66.7286,65.3137,1.41492,124.07,12.4843,12.4258,12.3064,0.119387,99.5314,True,147852.0,4233.0,18.0,250123.0,28600.0,221521.0,2708.0,2625393.0,2058.0,4233.0,122726.0,0.0,12.353,0.978,11.375,-1.0,0.0,0.94,364773034.0
1002,f71f37516c134ea4a58b1085c3bae2b6.param,306.30424,True,False,0.57224,0.48683,0.466471,0.020359,85.0745,187.093,199.816,197.024,2.7912,106.8,118.639,117.982,117.812,0.170714,99.4464,True,852714.0,11508.0,42.0,368921.0,42394.0,326525.0,4602.0,21704336.0,3612.0,11508.0,777904.0,0.0,118.443,1.198,117.245,-1.0,0.0,1.41,750180309.0
1003,c225d2ed581694994b1f2f6f06836cb7.param,28.252917,True,False,0.501517,0.434809,0.373745,0.061064,86.6988,14.9522,26.4181,25.3813,1.03681,176.684,12.7992,12.7437,12.687,0.056723,99.5658,True,151582.0,8123.0,31.0,141743.0,16340.0,125401.0,1984.0,4074012.0,1328.0,8123.0,122037.0,0.0,12.725,0.452,12.273,-1.0,0.0,0.42,19371032.0
1004,33d98f1f0e53774279664de86f717dcd.param,23.960631,True,False,0.471191,0.405491,0.37841,0.027081,86.0566,5.29184,16.6405,16.1478,0.492645,314.455,18.1976,18.1079,18.0492,0.058714,99.5071,True,288018.0,64325.0,175.0,51176.0,6120.0,45054.0,2280.0,24092638.0,791.0,64325.0,179325.0,0.0,18.147,0.155,17.992,-1.0,0.0,0.19,364773034.0
1005,3fcdf4c9e4edcce7b9b4fe0cb88e39da.param,198.659991,True,False,0.474991,0.380308,0.345366,0.034942,80.0664,132.469,147.588,145.222,2.36602,111.413,65.716,65.354,65.1997,0.154283,99.4492,True,282859.0,15898.0,60.0,361766.0,41895.0,319869.0,8769.0,32406602.0,3095.0,15898.0,198887.0,0.0,65.52,1.202,64.318,-1.0,0.0,1.41,1909228284.0
1006,adf79e7be41aa0a47d2a0f72617c7329.param,64.552829,True,False,0.422929,0.381694,0.356967,0.024727,90.2501,51.8781,66.465,64.9797,1.48535,128.118,12.2518,12.2026,12.114,0.088656,99.5984,True,59703.0,4840.0,22.0,209098.0,24149.0,184947.0,3025.0,4616511.0,1383.0,4840.0,35012.0,0.0,12.149,0.689,11.46,-1.0,0.0,0.63,1444739013.0
1007,12dfbf70fe1560b395f36beb4761193e.param,28.380303,True,False,0.515643,0.40891,0.352676,0.056234,79.301,4.87186,16.1606,15.6199,0.540698,331.712,22.9928,22.9023,22.8077,0.094583,99.6066,True,349639.0,78578.0,214.0,59598.0,7020.0,52576.0,2116.0,21077416.0,795.0,78578.0,220292.0,0.0,22.946,0.217,22.729,-1.0,0.0,0.28,24629714.0
1008,df1b9994429e29c6022ebe2bbd544199.param,47.70711,True,False,0.98841,0.870912,0.768438,0.102474,88.1124,19.2482,30.6138,29.4094,1.20447,159.048,27.4705,27.2866,27.1623,0.124356,99.3307,True,232365.0,10040.0,35.0,137273.0,16058.0,121213.0,2650.0,8800704.0,1053.0,10040.0,198835.0,0.0,27.365,0.502,26.863,-1.0,0.0,0.42,1457301386.0
1009,acc795969c0e87dec4768450c6718cee.param,71.952811,True,False,0.477811,0.422762,0.366869,0.055893,88.4789,58.2173,72.3152,70.7716,1.54359,124.216,13.2577,13.1774,13.0091,0.168262,99.3941,True,108003.0,3560.0,15.0,218379.0,25272.0,193105.0,3316.0,3000529.0,1961.0,3560.0,88970.0,0.0,13.127,0.802,12.325,-1.0,0.0,0.94,750180309.0
1010,80ec90e9eb739fb36f02c5ff983b2385.param,910.73693001,True,False,0.511151,0.404729,0.338536,0.066193,79.1799,910.216,908.644,906.013,2.63129,99.8273,0.00977901,0.008557,0.001924,0.006633,87.5037,True,,,,,,,,,,,,,,,,,,,
1011,b8b42d9f0f8e9f5f70bae41d4b0e5a7e.param,30.697456,True,False,0.482256,0.416971,0.351017,0.065954,86.4626,14.5422,28.0445,27.0338,1.01067,192.849,15.673,15.5821,15.5313,0.05072,99.4197,True,276043.0,6438.0,30.0,130155.0,15096.0,115057.0,2112.0,5215886.0,1140.0,6438.0,251114.0,0.0,15.597,0.409,15.188,-1.0,0.0,0.42,132362068.0
1012,da5f0395ebdaac69f9241988fdb9ce6e.param,36.755675,True,False,0.760875,0.723147,0.654322,0.068825,95.0415,11.1423,22.991,22.0124,0.978652,206.34,24.8525,24.7061,24.619,0.087016,99.4109,True,327156.0,12366.0,46.0,115257.0,13338.0,101917.0,1786.0,7028554.0,1250.0,12366.0,288054.0,0.0,24.802,0.5,24.302,-1.0,0.0,0.42,716030871.0
1013,16694142b2e5bc508c77dc5dea772ae3.param,42.18226,True,False,1.16903,0.922169,0.903309,0.01886,78.883,2.26963,9.92319,9.49347,0.429715,437.216,38.7436,38.555,38.4903,0.064684,99.513,True,561023.0,310455.0,655.0,21251.0,2700.0,18549.0,2219.0,84962645.0,396.0,310455.0,177481.0,0.0,38.717,0.118,38.599,-1.0,0.0,0.12,1724245322.0
1014,f1c9878ffab38b4e2a00be166dbd01fe.param,32.749930000000006,True,False,0.41034,0.387658,0.371854,0.015804,94.4724,23.2418,37.0673,35.8061,1.26113,159.485,9.09779,9.05259,8.95902,0.093567,99.5032,True,104198.0,2289.0,12.0,188856.0,21735.0,167119.0,2503.0,2202459.0,1306.0,2289.0,92940.0,0.0,8.992,0.62,8.372,-1.0,0.0,0.63,569459731.0
1015,ad742033cdeba14c4efbeaa6f1618564.param,15.695716,True,False,0.502206,0.443691,0.371639,0.072052,88.3484,8.6016,19.778,19.0018,0.776154,229.934,6.59191,6.56208,6.5143,0.047786,99.5475,True,124485.0,10792.0,38.0,89394.0,10530.0,78862.0,3130.0,6194238.0,832.0,10792.0,99114.0,0.0,6.539,0.271,6.268,-1.0,0.0,0.28,508299779.0
1016,77d334db671cf1aeb09b4052234b3c40.param,57.402292,True,False,0.582102,0.558008,0.544293,0.013715,95.8609,50.6801,63.5702,62.0928,1.47744,125.434,6.14009,6.09294,6.00046,0.092484,99.2321,True,18223.0,1709.0,9.0,231503.0,26500.0,205001.0,2604.0,1110421.0,1632.0,1709.0,8800.0,0.0,6.018,0.963,5.055,-1.0,0.0,0.94,364773034.0
1017,5f3134a4d9d5a1546a69a25e52f9488f.param,207.384994,True,False,0.425894,0.373368,0.3573,0.016068,87.6669,146.235,159.183,156.428,2.75514,108.854,60.7241,60.4382,60.2819,0.156337,99.5291,True,91838.0,11994.0,45.0,336654.0,38745.0,297907.0,4393.0,15419108.0,2120.0,11994.0,27093.0,0.0,60.552,1.238,59.314,-1.0,0.0,1.41,1474081920.0
1018,4c773df944dee116c1e15d490cbea1fd.param,24.663249,True,False,0.561129,0.50598,0.482977,0.023003,90.1718,16.9131,27.9954,26.9083,1.08705,165.525,7.18902,7.18068,7.12201,0.058668,99.8839,True,141395.0,3226.0,15.0,128158.0,14801.0,113355.0,1885.0,2143765.0,1080.0,3226.0,129163.0,0.0,7.151,0.418,6.733,-1.0,0.0,0.42,19371032.0
1019,e7c61c750f446de3e45d5ac0f6d3d6b0.param,27.042175,True,False,0.449135,0.403525,0.384699,0.018826,89.8449,5.60534,17.356,16.8174,0.538598,309.633,20.9877,20.878,20.8015,0.076471,99.4772,True,266841.0,64364.0,175.0,49326.0,5940.0,43384.0,2404.0,25372156.0,564.0,64364.0,160964.0,0.0,20.958,0.198,20.76,-1.0,0.0,0.19,750180309.0
1020,7049ce49fbc376d1ba162a922f6768d8.param,57.915752,True,False,0.592652,0.543949,0.470493,0.073456,91.7822,21.889,35.0312,33.7931,1.23809,160.04,35.4341,35.2388,35.1532,0.085652,99.449,True,335274.0,12102.0,46.0,169851.0,19656.0,150193.0,2596.0,8348942.0,1966.0,12102.0,286313.0,0.0,35.325,0.572,34.753,-1.0,0.0,0.63,1534100310.0
1021,d82f5a6c5ebfe27d5c8e3a246e1da7c1.param,30.641921,True,False,0.409381,0.388354,0.365706,0.022648,94.8637,5.39694,17.8362,17.2374,0.598737,330.487,24.8356,24.696,24.6145,0.081462,99.4379,True,317476.0,94273.0,254.0,58151.0,7038.0,51111.0,3763.0,42669779.0,729.0,94273.0,174203.0,0.0,24.777,0.191,24.586,-1.0,0.0,0.28,393115690.0
1022,493e33ae0c972e9b7bff380fe3b5d0e1.param,182.491376,True,False,0.483576,0.410604,0.350501,0.060103,84.9099,151.232,163.617,160.888,2.72928,108.19,30.7758,30.606,30.4487,0.157209,99.4481,True,83694.0,5200.0,23.0,341927.0,39292.0,302633.0,4272.0,7910966.0,2182.0,5200.0,47109.0,0.0,30.558,1.265,29.293,-1.0,0.0,1.41,1474081920.0
1023,bcd0e7514cf498b9a1d1b9ec2e665867.param,53.826378,True,False,0.465878,0.397313,0.349698,0.047615,85.2826,11.3927,22.1942,21.2691,0.925158,194.81,41.9678,41.7736,41.6736,0.099971,99.5373,True,567048.0,28729.0,93.0,108463.0,12580.0,95881.0,1772.0,14622329.0,1145.0,28729.0,489012.0,0.0,41.89,0.408,41.482,-1.0,0.0,0.42,1724245322.0
1024,c34e73a17fb8df817d34f769d4c26b42.param,51.970662,True,False,0.514062,0.459693,0.392285,0.067408,89.4237,21.1028,35.1662,33.8423,1.32391,166.642,30.3538,30.1712,30.0777,0.093526,99.3985,True,106530.0,22439.0,64.0,194146.0,22440.0,171704.0,4550.0,22030827.0,1303.0,22439.0,52203.0,0.0,30.237,0.732,29.505,-1.0,0.0,0.63,508299779.0
1025,1d817e26b436d261e42f96d66ca46436.param,48.739638,True,False,0.482148,0.434596,0.368746,0.06585,90.1375,7.53639,20.6724,20.0312,0.641231,274.301,40.7211,40.431,40.3245,0.106424,99.2874,True,342312.0,66686.0,186.0,65214.0,7920.0,57292.0,3490.0,39807338.0,967.0,66686.0,212415.0,0.0,40.634,0.317,40.317,-1.0,0.0,0.28,569459731.0
1026,4982fa5362e73724533c2d89c6cb9420.param,68.458305,True,False,0.525205,0.423078,0.361315,0.061763,80.5548,19.887,33.1353,31.887,1.24831,166.618,48.0461,47.7587,47.6594,0.099385,99.4019,True,576978.0,30552.0,95.0,141001.0,16354.0,124645.0,2282.0,15645400.0,1795.0,30552.0,487955.0,0.0,47.954,0.523,47.431,-1.0,0.0,0.42,1618562023.0
1027,598c46109681840ad2c7abdc741622ab.param,234.249467,True,False,0.714767,0.680267,0.641413,0.038854,95.1732,61.4777,75.9212,74.378,1.54321,123.494,172.057,171.077,170.891,0.186184,99.4302,True,1084092.0,87881.0,244.0,300056.0,34425.0,265629.0,5685.0,78464334.0,2322.0,87881.0,844155.0,0.0,171.786,1.023,170.763,-1.0,0.0,0.94,508299779.0
1028,06ede79bb366ae54496a6a40ce7fba7a.param,10.022481,True,False,0.640401,0.606737,0.522382,0.084355,94.7433,2.23796,10.8061,10.3666,0.439517,482.856,7.14412,7.10985,7.05616,0.05369,99.5203,True,174480.0,56571.0,151.0,23718.0,2880.0,20836.0,1306.0,11249275.0,309.0,56571.0,98123.0,0.0,7.117,0.076,7.041,-1.0,0.0,0.12,24629714.0
1029,80c83ef8b383bedf697b4dfeda620921.param,131.61293,True,False,0.57675,0.523612,0.460944,0.062668,90.7867,5.58018,18.0015,17.3435,0.658008,322.596,125.456,124.71,124.589,0.121345,99.4052,True,1092890.0,261146.0,534.0,68166.0,8064.0,60100.0,2578.0,100400993.0,910.0,261146.0,685136.0,0.0,125.376,0.24,125.136,-1.0,0.0,0.28,364773034.0
1030,b16c95c1de6cc03ae11508dbe020f4d4.param,17.462258,True,False,0.529078,0.479709,0.4154,0.064309,90.6689,12.1612,26.8508,25.8384,1.01238,220.79,4.77198,4.76722,4.72244,0.044779,99.9003,True,28278.0,5606.0,24.0,114224.0,13455.0,100767.0,3975.0,4921186.0,828.0,5606.0,11097.0,0.0,4.731,0.375,4.356,-1.0,0.0,0.42,24629714.0
